"","FIPS","State","Life.Expectancy","Residential.Segregation.Index","Percent.Limited.Access.Healthy.Foods","Percent.Uninsured.Adults","School.Funding.Adequacy","Median.Household.Income","School.Funding.Cat","Median.Prop.Tax","Region","Division"
"971",20155,"Kansas",76.453192166,49.011615873,9.0126062273,14.321600526,2346.9429833,57663,"1",1747,"Midwest","West North Central"
"972",20157,"Kansas",74.309450453,NA,6.1911290146,11.93843594,958.627,53974,"1",1218,"Midwest","West North Central"
"973",20159,"Kansas",75.872623015,NA,9.055604191,13.097417124,24.94925,61727,"1",1265,"Midwest","West North Central"
"974",20161,"Kansas",80.073011584,30.857046514,24.8941444,11.574664614,3222.2913333,55876,"1",2803,"Midwest","West North Central"
"975",20163,"Kansas",76.157661204,NA,3.7824303064,17.033383915,1742.74835,57029,"1",1309,"Midwest","West North Central"
"976",20165,"Kansas",74.391124565,NA,10.627612205,12.69254467,-1981.76125,56629,"0",1309,"Midwest","West North Central"
"977",20167,"Kansas",76.324996612,NA,8.1568458969,14.026636441,3010.093,48754,"1",1469,"Midwest","West North Central"
"978",20169,"Kansas",76.390847248,34.680781325,6.0279803969,14.017903477,4029.0513333,57563,"1",1763,"Midwest","West North Central"
"979",20171,"Kansas",75.910739105,NA,4.5010553179,18.211678832,1803.891,71121,"1",2040,"Midwest","West North Central"
"980",20173,"Kansas",75.490776792,53.699562934,9.3973134042,15.697437061,1528.24491,64720,"1",1765,"Midwest","West North Central"
"981",20175,"Kansas",77.464141989,39.713286983,7.6801558402,26.229641694,-10797.0245,63579,"0",1718,"Midwest","West North Central"
"982",20177,"Kansas",75.73394508,44.711679721,10.779149998,12.740422669,1816.0678,61255,"1",2085,"Midwest","West North Central"
"983",20179,"Kansas",75.689896599,NA,12.011201486,9.5350669819,514.6856,62918,"1",1704,"Midwest","West North Central"
"984",20181,"Kansas",78.511150156,NA,23.808873844,13.519379845,-126.2549,57044,"0",1596,"Midwest","West North Central"
"985",20183,"Kansas",80.672573981,NA,11.289882888,11.822660099,2696.801,52101,"1",1413,"Midwest","West North Central"
"986",20185,"Kansas",74.094628167,NA,8.1117429076,17.668655346,-3837.381333,58019,"0",1078,"Midwest","West North Central"
"987",20187,"Kansas",78.32123383,NA,2.6490674411,20.686456401,-447.8223,76137,"0",1666,"Midwest","West North Central"
"988",20189,"Kansas",77.898943379,NA,10.691794456,21.48173207,267.5088,69320,"1",1879,"Midwest","West North Central"
"989",20191,"Kansas",75.068575195,59.173705945,4.7149018541,12.764091525,-139.6104571,62921,"0",1473,"Midwest","West North Central"
"990",20193,"Kansas",77.840845492,NA,17.660381885,13.604651163,2148.2795,62916,"1",1890,"Midwest","West North Central"
"991",20195,"Kansas",79.42511729,NA,2.797494446,13.627514601,2363.449,54628,"1",1589,"Midwest","West North Central"
"992",20197,"Kansas",79.073341819,NA,12.879754058,10.675324675,4128.5215,68435,"1",1868,"Midwest","West North Central"
"993",20199,"Kansas",NA,NA,8.4551141219,12.89893617,-1171.41224,62309,"0",1585,"Midwest","West North Central"
"994",20201,"Kansas",80.51381781,NA,15.491259555,16.301703163,780.6191,63797,"1",1335,"Midwest","West North Central"
"995",20203,"Kansas",73.628287296,NA,2.1661120035,20.383912249,-1027.986,68225,"0",1712,"Midwest","West North Central"
"996",20205,"Kansas",73.983006771,NA,7.7565016143,13.829078801,1153.9563,52064,"1",1119,"Midwest","West North Central"
"997",20207,"Kansas",76.356643736,NA,9.8394268247,13.986013986,2981.951,49477,"1",1239,"Midwest","West North Central"
"998",20209,"Kansas",74.027729589,46.374190852,13.576446272,23.550919672,-3160.78175,58701,"0",1748,"Midwest","West North Central"
"999",21001,"Kentucky",73.649385601,62.391306553,3.403806555,8.9911035397,-2343.339,44153,"0",662,"South","East South Central"
"1000",21003,"Kentucky",73.665150266,72.443149761,8.6515194408,7.7326660747,55.10742,61655,"1",784,"South","East South Central"
"1001",21005,"Kentucky",75.026483625,47.613717765,2.3325396439,6.9196274577,2476.102,66846,"1",1354,"South","East South Central"
"1002",21007,"Kentucky",73.992929761,3.8202889243,0.0074823204,7.5603701196,-724.5186,56605,"0",714,"South","East South Central"
"1003",21009,"Kentucky",74.180770118,50.971141407,7.5933219132,9.4553444089,-3579.483633,50658,"0",873,"South","East South Central"
"1004",21011,"Kentucky",70.596859721,50.557229079,0.9201715965,8.1602373887,-2242.915,48260,"0",682,"South","East South Central"
"1005",21013,"Kentucky",67.692374494,56.984937902,9.9935545792,9.2677931388,-6475.936633,33923,"0",477,"South","East South Central"
"1006",21015,"Kentucky",78.282046106,52.679299126,9.0562213244,5.1285180755,2813.518,90265,"1",1778,"South","East South Central"
"1007",21017,"Kentucky",74.062855032,47.10990502,12.260506805,9.5019885872,-2426.7585,56879,"0",1187,"South","East South Central"
"1008",21019,"Kentucky",72.4990704,57.699497059,12.602038066,6.7937438905,-1710.8753,55397,"0",963,"South","East South Central"
"1009",21021,"Kentucky",75.142641893,39.860316784,7.3344366131,7.0119070119,-1992.73655,57975,"0",1251,"South","East South Central"
"1010",21023,"Kentucky",71.546633632,NA,0.2264717415,7.9613992762,-3536.6085,58301,"0",861,"South","East South Central"
"1011",21025,"Kentucky",67.469417455,NA,11.98288385,8.1167631482,-6590.914,36300,"0",477,"South","East South Central"
"1012",21027,"Kentucky",73.929605902,47.531457567,3.5205326091,8.2612383376,-618.25535,52400,"0",723,"South","East South Central"
"1013",21029,"Kentucky",76.872732576,65.716768095,9.5974199272,6.1436912922,2522.853,77192,"1",1478,"South","East South Central"
"1014",21031,"Kentucky",72.440760006,NA,4.82861275,10.946456032,-2156.717,50824,"0",613,"South","East South Central"
"1015",21033,"Kentucky",72.976765031,54.286025643,0.5657857326,7.873123761,-538.9141,51553,"0",579,"South","East South Central"
"1016",21035,"Kentucky",75.535912485,51.977300505,6.2743678429,8.773230755,1092.9998,51949,"1",955,"South","East South Central"
"1017",21037,"Kentucky",77.143139153,55.866668886,8.9044125082,5.5316796548,-649.72795,74149,"0",1970,"South","East South Central"
"1018",21039,"Kentucky",71.324545723,NA,3.3529086401,9.2387287509,-2697.468,54535,"0",629,"South","East South Central"
"1019",21041,"Kentucky",70.752320337,75.787815126,NA,8.1252027246,2259.23,59226,"1",795,"South","East South Central"
"1020",21043,"Kentucky",71.803334978,NA,3.7433601718,8.7287287287,-2493.854,48285,"0",450,"South","East South Central"
"1021",21045,"Kentucky",73.443570207,NA,5.5538247473,10.447761194,-1184.075,43539,"0",570,"South","East South Central"
"1022",21047,"Kentucky",72.565551307,45.080564105,14.52877032,8.9504542573,-5478.267,56610,"0",900,"South","East South Central"
"1023",21049,"Kentucky",73.235333325,61.360644121,4.9396356654,6.6414711711,1062.124,61641,"1",1294,"South","East South Central"
"1024",21051,"Kentucky",69.065494462,83.964639598,13.772613525,10.103626943,-8369.977,34473,"0",491,"South","East South Central"
"1025",21053,"Kentucky",72.84528076,NA,1.091459718,10.001828488,-4838.947,41739,"0",412,"South","East South Central"
"1026",21055,"Kentucky",71.882488346,NA,4.7580371169,7.8567066965,-1332.403,50452,"0",589,"South","East South Central"
"1027",21057,"Kentucky",73.566427789,22.029559904,0.8035657292,8.1105437068,-2804.798,48864,"0",588,"South","East South Central"
"1028",21059,"Kentucky",75.452328863,35.065481751,5.6221419499,7.3136932868,730.1909,65949,"1",1236,"South","East South Central"
"1029",21061,"Kentucky",75.250233929,NA,2.0177455924,9.8393307662,-2303.58,51402,"0",629,"South","East South Central"
"1030",21063,"Kentucky",75.765260727,NA,NA,6.9258143991,-7454.934,40312,"0",499,"South","East South Central"
"1031",21065,"Kentucky",70.609164278,NA,0.0366254094,9.0974642471,-245.9609,39402,"0",601,"South","East South Central"
"1032",21067,"Kentucky",77.379803688,42.224276533,7.0422884856,9.1789656268,1303.59,63667,"1",1767,"South","East South Central"
"1033",21069,"Kentucky",73.546727875,52.692035053,3.0997638676,9.3629124005,6.351563,50012,"1",702,"South","East South Central"
"1034",21071,"Kentucky",68.793371559,87.666185184,2.6939461787,8.9757842332,-2382.063,37296,"0",608,"South","East South Central"
"1035",21073,"Kentucky",74.198312505,42.473997205,8.8201878865,8.1163757273,-1203.373,58456,"0",1365,"South","East South Central"
"1036",21075,"Kentucky",67.460002268,2.2572919971,0.0266333504,8.095952024,-14038.36,40409,"0",493,"South","East South Central"
"1037",21077,"Kentucky",72.109273394,30.44599619,NA,9.3338213763,-1795.908,59175,"0",1195,"South","East South Central"
"1038",21079,"Kentucky",74.695886776,51.135978565,NA,9.2197897579,1160.223,57748,"1",1159,"South","East South Central"
"1039",21081,"Kentucky",73.224686925,76.937553464,2.3153173712,7.9711623478,-596.0426,66458,"0",1050,"South","East South Central"
"1040",21083,"Kentucky",73.475779449,60.138540786,7.7679038787,8.3872203861,-4818.7325,53408,"0",657,"South","East South Central"
"1041",21085,"Kentucky",72.248209015,NA,9.5590393832,8.3167923779,14.33594,52130,"1",651,"South","East South Central"
"1042",21087,"Kentucky",74.087522702,25.344485255,4.2018459785,10.25253289,-2516.557,46169,"0",597,"South","East South Central"
"1043",21089,"Kentucky",72.61727538,53.777406173,6.9730860611,6.8199841396,1741.6651,54462,"1",1074,"South","East South Central"
"1044",21091,"Kentucky",74.620704255,34.039438226,4.9822677698,7.3333333333,2072.378,66300,"1",774,"South","East South Central"
"1045",21093,"Kentucky",74.562476118,39.698184914,8.9201726927,7.386641408,-688.2217,61920,"0",1189,"South","East South Central"
"1046",21095,"Kentucky",66.961701731,42.81931622,2.896198341,8.8251037067,-13009.11,36022,"0",548,"South","East South Central"
"1047",21097,"Kentucky",73.136163539,27.253327343,4.6568166268,7.3396125822,374.3193,60962,"1",1018,"South","East South Central"
"1048",21099,"Kentucky",73.558231891,31.966432619,4.5333070139,9.4417582418,-3453.604,47229,"0",654,"South","East South Central"
"1049",21101,"Kentucky",74.314638281,44.954183018,3.1962640457,7.0582680883,2173.282,55530,"1",1108,"South","East South Central"
"1050",21103,"Kentucky",73.382943865,40.862535728,1.1715638651,9.7925400408,207.56955,65068,"1",1223,"South","East South Central"
"1051",21105,"Kentucky",73.582071464,NA,1.2498226883,10.106609808,-2784.677,53838,"0",635,"South","East South Central"
"1052",21107,"Kentucky",72.751739697,38.99607329,7.3507126781,7.2123239711,-6251.9355,52198,"0",882,"South","East South Central"
"1053",21109,"Kentucky",70.925889776,NA,3.7033235075,9.3936252915,-8719.963,41007,"0",593,"South","East South Central"
"1054",21111,"Kentucky",74.078780877,51.583397578,6.4809967041,7.752580703,7234.5529,64719,"1",1525,"South","East South Central"
"1055",21113,"Kentucky",76.275761305,30.000038178,7.6943815306,8.3548995176,632.9385,69216,"1",1598,"South","East South Central"
"1056",21115,"Kentucky",70.508704076,NA,1.8052417624,8.075772682,-1439.30315,42877,"0",570,"South","East South Central"
"1057",21117,"Kentucky",76.075368363,52.179671045,7.2776793476,6.8362881236,-3826.701,77284,"0",1757,"South","East South Central"
"1058",21119,"Kentucky",69.459879018,NA,0.6076725502,9.3828399398,-5878.98,38456,"0",426,"South","East South Central"
"1059",21121,"Kentucky",70.636621349,84.171505352,17.902610166,8.720531014,-5920.989,36573,"0",558,"South","East South Central"
"1060",21123,"Kentucky",73.066442624,26.022115465,6.7488599523,9.2213114754,246.2354,53939,"1",752,"South","East South Central"
"1061",21125,"Kentucky",72.989775372,NA,11.177764754,9.3551486681,-7192.26,50721,"0",690,"South","East South Central"
"1062",21127,"Kentucky",71.055321077,NA,5.7155959602,8.8831945334,-2704.389,42776,"0",657,"South","East South Central"
"1063",21129,"Kentucky",68.092407753,47.533559761,0.0113575417,7.9036019694,-8251.131,34632,"0",556,"South","East South Central"
"1064",21131,"Kentucky",68.845928729,NA,4.9381010776,8.0092669204,-6577.35,36666,"0",439,"South","East South Central"
"1065",21133,"Kentucky",68.768060656,63.993936765,NA,8.5704992682,-11233.5035,37854,"0",421,"South","East South Central"
"1066",21135,"Kentucky",70.923591432,NA,0.5373879255,9.2516283398,-1922.856,44098,"0",495,"South","East South Central"
"1067",21137,"Kentucky",71.245877346,59.956621184,8.909715603,9.2645791439,1100.868,49814,"1",723,"South","East South Central"
"1068",21139,"Kentucky",72.686487637,NA,6.6645977963,7.496105919,2163.308,55355,"1",638,"South","East South Central"
"1069",21141,"Kentucky",74.162551063,35.961880754,3.3620940346,8.559944734,-7574.82415,56823,"0",818,"South","East South Central"
"1070",21143,"Kentucky",75.625916116,58.583224685,1.0259446198,8.4153774027,923.5313,58938,"1",879,"South","East South Central"
"1071",21145,"Kentucky",74.803317258,54.432151012,15.173020849,6.5959736476,-1357.1035,60026,"0",1039,"South","East South Central"
"1072",21147,"Kentucky",70.794586773,NA,1.8711481164,9.8030634573,-4573.93,35443,"0",440,"South","East South Central"
"1073",21149,"Kentucky",74.905263336,NA,1.0303155062,8.1577421226,662.8682,55555,"1",667,"South","East South Central"
"1074",21151,"Kentucky",74.30336886,38.316396599,11.999905554,7.9376973719,-2004.7768,60994,"0",1263,"South","East South Central"
"1075",21153,"Kentucky",69.403403549,NA,1.4456361226,10.269953052,-9852.363,35669,"0",414,"South","East South Central"
"1076",21155,"Kentucky",73.449203067,43.714492407,7.1928308318,7.5037212153,1489.915,53676,"1",790,"South","East South Central"
"1077",21157,"Kentucky",74.590952002,NA,2.875682231,6.9849886445,1893.958,64395,"1",962,"South","East South Central"
"1078",21159,"Kentucky",71.597395749,NA,0.8216115272,7.9384296091,-6696.188,34435,"0",501,"South","East South Central"
"1079",21161,"Kentucky",71.980018629,38.296056337,6.9389759187,7.5334647712,-969.8477,49029,"0",904,"South","East South Central"
"1080",21163,"Kentucky",74.768998395,53.309125686,5.7729207245,6.628798028,-1008.54,69632,"0",1210,"South","East South Central"
"1081",21165,"Kentucky",72.117772896,NA,0.2753894991,8.9986996099,-6306.611,43226,"0",495,"South","East South Central"
"1082",21167,"Kentucky",73.987700579,27.582403907,5.3830990126,7.795498584,-160.916,65292,"0",1228,"South","East South Central"
"1083",21169,"Kentucky",72.751004346,68.413179998,0.4761707486,7.9541624537,-2129.229,44973,"0",674,"South","East South Central"
"1084",21171,"Kentucky",72.635547238,35.229367662,1.7213453183,8.9854624188,-3266.285,45872,"0",539,"South","East South Central"
"1085",21173,"Kentucky",72.608886194,49.161672161,6.3196256786,7.6115175832,-966.2725,55924,"0",930,"South","East South Central"
"1086",21175,"Kentucky",73.690227841,NA,4.1415321802,7.9994492634,-4634.513,41863,"0",547,"South","East South Central"
"1087",21177,"Kentucky",73.262858523,59.891046929,5.1674097982,8.4144848096,-1524.104,48190,"0",565,"South","East South Central"
"1088",21179,"Kentucky",74.667158479,53.55794114,1.3145739393,6.4384533523,1613.40959,66681,"1",1333,"South","East South Central"
"1089",21181,"Kentucky",72.998823836,NA,0.2957093504,9.1067538126,-3656.074,51100,"0",588,"South","East South Central"
"1090",21183,"Kentucky",73.935583637,87.375202078,2.879397788,8.5630066323,16.83887,50275,"1",585,"South","East South Central"
"1091",21185,"Kentucky",79.580955892,29.160002427,5.042472192,4.2522808409,3889.004,116173,"1",2695,"South","East South Central"
"1092",21187,"Kentucky",72.971648647,NA,4.4471899145,8.9317773788,-704.7705,60592,"0",835,"South","East South Central"
"1093",21189,"Kentucky",65.767292869,NA,1.3953468355,9.0156794425,-4153.672,32783,"0",562,"South","East South Central"
"1094",21191,"Kentucky",72.07219775,NA,0.2037367331,8.0201649863,-565.916,65727,"0",1109,"South","East South Central"
"1095",21193,"Kentucky",65.404478849,77.385088629,0.820531679,7.5666748226,-6979.717,43945,"0",514,"South","East South Central"
"1096",21195,"Kentucky",70.338492561,84.029097864,0.0589639744,8.9339159583,-3090.57,41837,"0",540,"South","East South Central"
"1097",21197,"Kentucky",69.032533041,NA,0.0013311595,7.3802163833,-1662.971,42434,"0",495,"South","East South Central"
"1098",21199,"Kentucky",72.626948153,61.85947809,7.8940810309,8.7171569141,-1661.040967,46380,"0",727,"South","East South Central"
"1099",21201,"Kentucky",71.293200544,NA,29.347599734,8.0952380952,-1991.13,53456,"0",805,"South","East South Central"
"1100",21203,"Kentucky",70.813610538,NA,0.2395170856,8.5873721195,-1992.017,45161,"0",550,"South","East South Central"
"1101",21205,"Kentucky",73.537454615,68.953102352,1.3468327453,7.8066914498,388.8281,50498,"1",858,"South","East South Central"
"1102",21207,"Kentucky",72.453083859,56.963295173,2.3884935574,8.7525443443,-1086.071,44425,"0",675,"South","East South Central"
"1103",21209,"Kentucky",76.144915516,38.817731274,7.2703859884,5.9400667171,496.0449,86169,"1",1277,"South","East South Central"
"1104",21211,"Kentucky",77.216791567,53.086388993,0.3431525345,9.2022634739,-34.62891,81815,"0",1634,"South","East South Central"
"1105",21213,"Kentucky",72.857207654,30.660619702,6.7847226684,6.7878787879,734.4404,58550,"1",941,"South","East South Central"
"1106",21215,"Kentucky",76.653860145,52.737580367,NA,6.0486150367,1750.984,101552,"1",1596,"South","East South Central"
"1107",21217,"Kentucky",72.608020399,48.932195063,2.8800521194,7.2821936827,-2671.681,52414,"0",915,"South","East South Central"
"1108",21219,"Kentucky",73.70750566,49.059654036,3.2557369422,12.893401015,-6780.582,53280,"0",605,"South","East South Central"
"1109",21221,"Kentucky",73.032665767,39.205040818,1.5990657794,7.6942546191,-1460.267,56433,"0",812,"South","East South Central"
"1110",21223,"Kentucky",72.659905293,NA,NA,8.0178606096,-355.9443,65828,"0",905,"South","East South Central"
"1111",21225,"Kentucky",73.899872925,36.026317634,19.977222375,7.5482536765,2299.648,58223,"1",748,"South","East South Central"
"1112",21227,"Kentucky",75.76278696,48.531866647,5.4569722705,9.8405912172,-3963.5335,60651,"0",1207,"South","East South Central"
"1113",21229,"Kentucky",75.376199149,65.644406922,5.1638743127,7.7546955037,-2524.857,59937,"0",865,"South","East South Central"
