,,,Life Expectancy,,,,,,,,,,,,,,,,,,,,,,,,Premature Age-Adjusted Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Child Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Infant Mortality,,,,,,,,,,,,,,,,,,,,,,,,,Frequent Physical Distress,,,Frequent Mental Distress,,,Diabetes Prevalence,,,HIV Prevalence,,Food Insecurity,,Limited Access to Healthy Foods,,Drug Overdose Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Insufficient Sleep,,,Uninsured Adults,,,,Uninsured Children,,,,Other Primary Care Providers,,High School Graduation,,Disconnected Youth,,,Reading Scores,,,,,,Math Scores,,,,,,School Segregation,School Funding Adequacy,,Gender Pay Gap,,,,,Median Household Income,,,,,,,,,,,,,,,,,,Children Eligible for Free or Reduced Price Lunch,Residential Segregation - Black/White,Child Care Cost Burden,Child Care Centers,,Homicides,,,,,,,,,,,,,,,,,,,,,,,,Suicides,,,,,,,,,,,,,,,,,,,,,,,,,,Firearm Fatalities,,,,,,,,,,,,,,,,,,,,,,,,,Motor Vehicle Crash Deaths,,,,,,,,,,,,,,,,,,,,,,,,,Juvenile Arrests,,,,Voter Turnout,Census Participation,Traffic Volume,Homeownership,,,,Severe Housing Cost Burden,,,,Broadband Access,,,,Population,% Below 18 Years of Age,% 65 and Older,% Non-Hispanic Black,,% American Indian or Alaska Native,,% Asian,,% Native Hawaiian or Other Pacific Islander,,% Hispanic,,% Non-Hispanic White,,% Not Proficient in English,,,,% Female,% Rural,
48425,Texas,Somervell,77.7,76.0,79.4,,,,,,,,,,,,,,,,,,,,,,135,362,297,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,13,17,14,19,9,8,11,6,74,1170,13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,36,1124,20,17,23,271,13,9,16,113,887:1,196,89,,,,3.1,,,,3.0,3.2,3.1,,,,3.1,3.1,0.01,11723,334,36794,64123,0.57,0.38,0.77,75568,64629,86507,,,,,,,,,,101080,32629,169531,87830,54419,121241,38,,26,5,10,,,,,,,,,,,,,,,,,,,,,,,,,10,21,9,39,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,30,18,47,,,,,,,,,,,,,,,,,,,,,,0,1-4,900,,72.9,50.9,18,2749,82,76,88,354,11,5,17,88,2948,82,94,9757,21.1,20.0,101,1.0,165,1.7,112,1.1,8,0.1,1749,17.9,7586,77.7,146,2,0,4,50.0,9205,100.0
48427,Texas,Starr,74.3,73.6,75.0,,,,,,,,,,,,,,,,,,,,,,896,524,489,559,,,,,,,,,,,,,,,,,,,,,,36,39,27,54,,,,,,,,,,,,,,,,,,,,,,33,4,3,6,,,,,,,,,,,,,,,,,,,,,,18,15,21,19,16,22,20,17,23,42,83,15550,24,14469,24,10,5,2,9,,,,,,,,,,,,,,,,,,,,,,37,35,39,13981,38,35,42,2704,12,9,16,78,1289:1,1199,95,9,4,13,2.9,,,,,,3.2,,,,,,0.12,14299,-35763,29698,36147,0.82,0.70,0.95,35758,31146,40370,,,,,,,,,,35177,31399,38955,72903,39341,106465,92,,40,22,3,5,3,7,,,,,,,,,,,,,,,,,,,,,,19,6,4,9,6,,,,,,,,,,,,,,,,,,,,,,27,8,5,12,,,,,,,,,,,,,,,,,,,,,,54,12,9,16,,,,,,,,,,,,,,,,,,,,,,82,13,7500,13,56.1,46.0,60,13528,73,70,76,2194,13,10,16,67,12491,63,71,65728,32.2,11.2,124,0.2,274,0.4,169,0.3,18,0.0,63141,96.1,2272,3.5,13555,23,21,25,51.2,18850,28.6
48429,Texas,Stephens,73.7,71.8,75.6,87.4,67.6,107.2,,,,,,,,,,,,,,,,72.3,70.0,74.5,191,548,466,630,408,249,630,,,,,,,,,,,,,,,,616,511,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,17,15,20,11,9,13,16,206,1370,15,1297,13,,,,,,,,,,,,,,,,,,,,,,,,,,35,34,36,1326,28,25,32,297,14,10,18,85,1174:1,104,98,,,,2.7,,,,2.8,2.7,2.8,,,,2.9,2.7,0.01,9900,-6593,40231,53587,0.75,0.36,1.15,50710,43140,58280,,,,,,,,,,36621,19428,53814,46800,33696,59904,65,51,27,2,4,,,,,,,,,,,,,,,,,,,,,,,,,11,24,11,44,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,33,21,50,,,,,,,,,,,,,,,,,,,,,,9,1-4,900,,53.9,45.9,40,2677,79,73,84,381,12,6,18,84,2855,79,89,9390,20.8,20.4,299,3.2,148,1.6,96,1.0,7,0.1,2433,25.9,6374,67.9,277,3,1,6,45.1,3646,40.1
48431,Texas,Sterling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,10,12,16,15,17,10,9,11,0,0,110,8,410,36,,,,,,,,,,,,,,,,,,,,,,,,,,35,34,36,180,23,20,26,79,19,14,23,0,1417:0,,,,,,3.1,,,,,,3.1,,,,,,0.00,15822,-1439,33889,57782,0.59,0.17,1.00,75895,64369,87421,,,,,,,,,,59074,18096,100052,64663,18414,110912,49,,18,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,200,,84.6,31.2,45,337,86,78,94,27,7,0,26,89,347,80,97,1417,29.2,13.8,19,1.3,26,1.8,4,0.3,1,0.1,545,38.5,816,57.6,30,2,0,9,49.8,1372,100.0
48433,Texas,Stonewall,,,,,,,,,,,,,,,,,,,,,,,,,26,605,375,925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,18,16,20,11,10,12,,,160,12,72,5,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,37,164,25,22,29,53,19,14,23,508,197:1,,,,,,,,,,,,,,,,,,0.01,14239,-3032,28802,55625,0.52,0.37,0.67,53153,45029,61277,,,,,,,,,,,,,,,,51,,26,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,0,72.2,31.7,,374,83,71,95,21,5,0,21,85,383,79,92,1182,20.6,27.1,38,3.2,18,1.5,22,1.9,1,0.1,241,20.4,859,72.7,1,0,0,6,49.7,1245,100.0
48435,Texas,Sutton,76.5,73.6,79.3,,,,,,,,,,,,,,,,,,,,,,69,488,373,627,524,374,713,,,,,,,,,,,,,,,,434,262,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,14,17,15,18,13,12,14,,,460,14,239,6,,,,,,,,,,,,,,,,,,,,,,,,,,34,33,36,505,27,24,31,135,16,12,20,124,804:1,,,,,,3.1,,,,2.9,3.5,3.3,,,,3.1,3.4,0.01,14755,-872,28932,59764,0.48,0.26,0.71,68838,60001,77675,,,,,,,,,,46094,32011,60177,80375,65139,95611,51,,20,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1-4,0,400,,63.7,34.2,22,681,64,53,74,83,9,0,18,65,690,53,76,3217,24.0,20.1,24,0.7,58,1.8,22,0.7,0,0.0,2121,65.9,1045,32.5,139,4,0,9,49.3,3372,100.0
48437,Texas,Swisher,72.8,70.5,75.1,71.4,67.6,75.3,,,,,,,,,,,,,,,,74.0,70.8,77.2,141,593,491,694,688,520,894,,,,,,,,,,,,,,,,538,410,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,18,19,17,22,15,13,17,7,120,1210,17,1112,14,,,,,,,,,,,,,,,,,,,,,,,,,,38,37,39,1233,34,30,38,277,16,12,20,44,2294:1,92,93,,,,2.0,,,,2.1,2.6,2.3,,,,2.1,2.9,0.14,12830,-5389,36761,44578,0.82,0.45,1.20,52148,44134,60162,,,,,,,,,,29293,13819,44767,43996,39760,48232,71,22,29,2,6,,,,,,,,,,,,,,,,,,,,,,,,,13,37,19,64,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,35,21,55,,,,,,,,,,,,,,,,,,,,,,12,9,800,26,47.6,50.3,6,1648,69,63,74,315,15,8,22,71,1714,64,79,6881,23.9,17.0,553,8.0,137,2.0,54,0.8,8,0.1,3240,47.1,2900,42.1,351,5,1,10,45.9,6971,100.0
48439,Texas,Tarrant,77.5,77.3,77.6,80.7,80.3,81.2,93.8,84.2,103.4,85.2,84.3,86.0,73.9,73.6,74.3,72.2,68.7,75.7,,,,77.1,76.9,77.3,25089,381,376,386,313,303,323,245,187,316,199,184,213,532,517,546,580,451,734,,,,390,384,397,1282,53,50,56,45,41,49,,,,40,29,52,92,83,101,,,,,,,46,42,51,1191,6,6,7,6,5,6,,,,4,3,6,10,9,11,,,,,,,5,4,5,11,10,13,16,14,18,11,10,13,6407,367,251130,12,148852,8,885,14,13,15,8,7,9,,,,3,2,5,18,16,21,,,,,,,18,17,20,34,33,35,304260,23,22,24,67721,12,11,13,109,914:1,26102,90,7,6,8,2.9,,3.3,2.5,2.7,3.3,3.0,,3.7,2.7,2.9,3.4,0.17,10648,-5464,50666,59882,0.85,0.83,0.87,76285,73726,78844,85589,77174,94004,93276,88020,98532,58679,56699,60659,67533,66264,68802,94450,93007,95893,59,48,27,603,4,6,6,7,5,5,6,,,,2,1,4,17,15,19,,,,,,,4,3,4,1374,13,12,14,13,7,6,8,,,,8,6,11,7,6,8,,,,,,,19,18,20,1406,13,13,14,8,7,9,,,,5,3,7,21,19,23,,,,,,,16,15,17,1519,10,10,11,9,8,10,,,,4,3,6,14,13,16,,,,,,,11,10,12,1174,1060,222900,10,61.6,66.8,156,450549,60,59,60,105047,14,14,15,92,694681,92,92,2154595,25.2,12.3,388655,18.0,20259,0.9,133288,6.2,5696,0.3,657696,30.5,921308,42.8,105213,5,5,6,50.8,25922,1.2
48441,Texas,Taylor,73.8,73.3,74.2,73.6,72.5,74.7,,,,85.2,80.0,90.4,68.4,66.6,70.2,,,,,,,74.0,73.4,74.6,2387,565,541,588,599,545,653,,,,,,,843,728,959,,,,,,,555,527,583,84,53,42,65,42,26,63,,,,,,,95,51,162,,,,,,,55,41,74,77,5,4,7,5,3,8,,,,,,,,,,,,,,,,5,4,7,12,10,13,17,15,19,11,9,13,260,221,19920,14,13079,10,57,14,10,18,18,11,28,,,,,,,,,,,,,,,,13,9,18,36,34,37,18713,22,20,25,4140,11,9,14,185,540:1,1502,93,5,3,7,2.9,,3.4,2.6,2.7,3.2,3.1,,3.2,2.7,2.9,3.3,0.08,12130,-2984,40608,47999,0.85,0.77,0.92,61798,57036,66560,62083,24879,99287,70909,32579,109239,47393,40674,54112,55554,51516,59592,66826,63234,70418,52,35,22,45,4,5,4,7,5,3,9,,,,,,,20,11,33,,,,,,,4,3,6,142,21,17,24,20,18,12,26,,,,,,,,,,,,,,,,24,19,29,117,17,14,20,15,10,22,,,,,,,31,18,51,,,,,,,17,14,22,168,17,15,20,14,10,20,,,,,,,21,12,35,,,,,,,19,15,22,158,122,12900,22,55.8,59.4,81,31646,59,57,60,6565,13,11,14,89,47730,87,90,145163,24.3,15.0,11043,7.6,1502,1.0,3129,2.2,269,0.2,37811,26.0,89018,61.3,2622,2,1,3,50.9,25070,17.5
48443,Texas,Terrell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,17,15,19,13,11,15,,,100,10,409,42,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,36,82,25,21,28,32,21,15,27,144,693:1,,,,,,,,,,,,,,,,,,,21537,-1388,22813,64625,0.35,0.06,0.65,47969,40755,55183,,,,,,,,,,63188,48552,77824,44427,32991,55863,52,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,0,58.3,28.0,10,398,91,78,100,55,14,0,35,74,324,56,92,693,18.2,33.5,10,1.4,30,4.3,5,0.7,0,0.0,377,54.4,276,39.8,13,2,0,10,47.8,760,100.0
48445,Texas,Terry,71.9,70.3,73.5,70.6,68.3,72.8,,,,,,,,,,,,,,,,72.7,70.1,75.3,250,645,563,727,720,596,845,,,,,,,,,,,,,,,,586,465,706,11,75,38,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,18,19,16,21,16,13,18,23,244,2120,18,2583,20,,,,,,,,,,,,,,,,,,,,,,,,,,37,36,38,2025,34,30,38,493,15,11,19,35,2892:1,170,95,,,,2.4,,,,2.4,2.6,2.5,,,,2.4,2.7,0.08,13541,-4293,36845,43685,0.84,0.62,1.07,46998,40050,53946,,,,,,,,,,36751,30816,42686,54321,40541,68101,80,25,32,2,2,,,,,,,,,,,,,,,,,,,,,,,,,16,27,15,43,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,21,12,33,,,,,,,,,,,,,,,,,,,,,,11,6,1300,13,44.8,49.5,48,2744,66,59,73,576,15,8,22,81,3396,76,87,11567,28.0,15.1,413,3.6,158,1.4,72,0.6,8,0.1,6733,58.2,4226,36.5,894,8,5,11,47.3,3567,30.1
48447,Texas,Throckmorton,,,,,,,,,,,,,,,,,,,,,,,,,31,403,268,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,18,16,20,10,9,12,,,210,15,528,32,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,36,205,26,23,30,69,20,14,25,129,775:1,,,,,,,,,,,,2.8,,,,,,0.02,16469,392,32868,45781,0.72,0.30,1.13,50997,43284,58710,,,,,,,,,,89531,54069,124993,53409,37752,69066,46,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,0,74.8,35.8,0,445,70,64,76,45,8,0,20,83,528,81,86,1550,23.2,25.4,16,1.0,17,1.1,11,0.7,0,0.0,210,13.5,1285,82.9,12,1,0,6,49.8,1440,100.0
48449,Texas,Titus,75.0,74.0,75.9,91.3,73.3,109.4,,,,,,,68.7,65.5,71.9,,,,,,,73.3,71.9,74.8,520,497,453,541,338,269,419,,,,,,,790,615,1000,,,,,,,583,514,652,19,46,28,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,16,18,16,21,13,11,15,45,180,4450,14,4546,14,,,,,,,,,,,,,,,,,,,,,,,,,,36,34,37,5462,31,28,34,1665,18,14,23,135,743:1,420,98,15,6,25,3.0,,,2.7,3.0,3.4,3.2,,,3.0,3.2,3.4,0.08,11247,-8735,31912,44682,0.71,0.64,0.79,58411,52786,64036,,,,75364,65295,85433,28650,26677,30623,59245,46334,72156,63530,58080,68980,73,39,23,6,3,6,3,10,,,,,,,,,,,,,,,,,,,,,,30,20,14,29,18,,,,,,,,,,,,,,,,,,,,,,29,18,12,26,,,,,,,,,,,,,,,,,,,,,,47,21,15,27,15,8,25,,,,,,,,,,,,,,,,25,16,36,34,10,3900,11,56.5,54.5,45,7225,67,64,70,1239,12,9,15,83,8956,80,86,31208,28.2,15.0,2791,8.9,776,2.5,406,1.3,61,0.2,14288,45.8,13267,42.5,2774,10,8,11,50.7,15828,50.7
48451,Texas,Tom Green,75.5,75.0,76.0,76.9,76.0,77.9,,,,,,,69.2,66.5,71.8,,,,,,,74.9,74.2,75.6,1840,478,455,500,450,413,487,,,,,,,809,645,973,,,,,,,492,461,522,63,48,37,61,50,34,70,,,,,,,,,,,,,,,,47,31,69,54,5,4,7,5,3,8,,,,,,,,,,,,,,,,5,3,7,11,10,13,17,14,19,11,9,13,160,162,15290,13,11501,10,36,10,7,14,9,5,15,,,,,,,,,,,,,,,,12,7,18,35,33,36,15909,23,21,26,3811,13,10,16,119,843:1,1305,91,7,3,10,2.8,,2.7,2.3,2.6,3.1,2.9,,3.8,2.3,2.7,3.3,0.08,11533,-2894,39552,55291,0.72,0.65,0.78,60348,54761,65935,41591,33348,49834,92051,53983,130119,78272,25725,130819,59838,53729,65947,69954,67022,72886,57,43,23,52,7,5,3,6,5,3,8,,,,,,,,,,,,,,,,4,2,6,114,20,16,23,19,12,8,17,,,,,,,,,,,,,,,,25,20,32,101,17,14,20,9,6,14,,,,,,,,,,,,,,,,23,18,28,111,13,11,16,12,8,16,,,,,,,,,,,,,,,,14,11,18,122,86,11200,19,52.1,64.6,77,30671,67,66,69,4705,11,9,12,85,38587,83,87,118892,23.9,16.7,4105,3.5,1403,1.2,1729,1.5,206,0.2,50799,42.7,60053,50.5,2886,3,2,3,49.9,20021,16.7
48453,Texas,Travis,80.6,80.5,80.8,81.8,81.3,82.3,86.9,75.9,98.0,88.9,87.4,90.4,75.3,74.7,76.0,,,,,,,80.6,80.4,80.8,10752,276,271,282,284,273,294,231,145,350,120,106,134,479,454,503,,,,,,,266,259,273,493,41,37,44,41,35,46,,,,43,30,60,78,62,98,,,,,,,34,28,39,443,4,4,4,4,4,5,,,,3,2,4,9,7,11,,,,,,,3,3,4,9,8,11,15,13,17,9,8,11,5262,473,150980,12,54184,5,650,17,15,18,10,8,11,,,,,,,23,18,29,,,,,,,23,21,25,30,29,32,149377,17,16,18,25923,9,8,11,131,765:1,10378,92,4,4,5,3.0,,3.7,2.6,2.7,3.6,3.2,,4.2,2.6,2.9,3.7,0.22,10733,-6685,59115,72646,0.81,0.79,0.84,95151,91957,98345,70522,58718,82326,114322,109320,119324,65307,59749,70865,71741,69207,74275,109559,107368,111750,49,50,22,505,7,4,3,4,5,4,5,,,,,,,13,11,16,,,,,,,2,2,3,843,13,12,14,13,7,6,8,,,,6,4,9,9,6,12,,,,,,,18,17,20,616,10,9,10,7,6,8,,,,5,3,7,16,13,20,,,,,,,12,10,13,878,10,9,11,12,11,13,,,,3,2,5,16,13,19,,,,,,,9,8,10,369,328,104800,7,70.9,64.4,172,284583,53,52,53,82546,16,15,16,93,498083,92,93,1326436,19.9,11.0,112176,8.5,15890,1.2,110891,8.4,1762,0.1,437878,33.0,635526,47.9,61612,5,5,5,48.8,65937,5.1
48455,Texas,Trinity,73.2,71.8,74.6,,,,,,,,,,,,,,,,,,,,,,397,612,543,681,,,,,,,,,,809,557,1137,,,,,,,644,564,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,16,20,17,23,12,10,13,37,310,2500,18,1136,8,,,,,,,,,,,,,,,,,,,,,,,,,,36,34,37,1736,23,21,26,332,12,8,15,64,1555:1,161,92,,,,2.6,,,,2.5,2.7,2.7,,,,2.7,2.8,0.07,13628,-4605,39813,58912,0.68,0.51,0.84,49629,42704,56554,,,,,,,,,,46550,45120,47980,58438,50662,66214,74,58,27,3,4,,,,,,,,,,,,,,,,,,,,,,,,,14,18,9,32,19,,,,,,,,,,,,,,,,,,,,,,11,15,8,27,,,,,,,,,,,,,,,,,,,,,,41,40,29,55,,,,,,,,,,,,,,,,,,,,,,12,14,1200,22,61.3,34.8,0,4542,76,73,80,419,8,4,11,81,4805,77,85,13996,19.7,26.6,1164,8.3,156,1.1,91,0.7,11,0.1,1749,12.5,10658,76.2,215,2,0,3,51.0,13602,100.0
48457,Texas,Tyler,72.4,71.0,73.7,,,,,,,,,,64.2,58.9,69.5,,,,,,,72.4,70.9,73.9,510,635,575,695,,,,,,,,,,1061,805,1371,,,,,,,634,567,701,17,94,55,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,16,19,17,22,12,10,14,81,466,3840,19,3517,16,13,21,11,35,,,,,,,,,,,,,,,,,,,,,,38,37,40,2648,26,23,29,481,12,9,15,60,1669:1,214,95,,,,2.7,,,2.3,2.0,2.9,2.9,,,2.7,2.7,3.0,0.11,12648,-2766,38482,53964,0.71,0.56,0.87,50722,43668,57776,,,,,,,,,,78500,25910,131090,51234,45234,57234,67,55,27,4,5,,,,,,,,,,,,,,,,,,,,,,,,,25,25,16,37,23,,,,,,,,,,,,,,,,,,,,,,15,14,8,23,,,,,,,,,,,,,,,,,,,,,,45,30,22,40,,,,,,,,,,,,,,,,,,,,,,16,0,1800,9,57.0,36.9,10,5493,81,77,84,597,9,6,13,82,5579,79,84,20030,19.5,23.0,2216,11.1,185,0.9,134,0.7,15,0.1,1541,7.7,15705,78.4,221,1,0,2,46.3,19798,100.0
48459,Texas,Upshur,74.4,73.5,75.2,,,,,,,,,,73.0,69.6,76.4,,,,,,,74.0,73.1,74.9,863,535,497,573,341,220,503,,,,,,,655,515,823,,,,,,,547,505,590,28,65,43,93,,,,,,,,,,,,,,,,,,,,,,22,7,4,10,,,,,,,,,,,,,,,,,,,,,,13,11,15,19,17,22,11,10,13,54,155,6650,16,1335,3,14,11,6,19,,,,,,,,,,,,,,,,,,,,,,37,35,38,5396,23,20,25,1130,11,8,14,21,4721:1,527,93,,,,2.9,,,2.2,2.8,3.0,3.0,,,2.4,3.1,3.0,0.04,12029,-901,45071,60259,0.75,0.60,0.90,59690,53038,66342,61635,6544,116726,24405,3068,45742,42635,31373,53897,52941,31172,74710,63604,57495,69713,66,35,23,7,3,9,6,13,,,,,,,,,,,,,,,,,,,,,,39,18,13,25,19,,,,,,,,,,,,,,,,,,,,,,46,22,16,29,,,,,,,,,,,,,,,,,,,,,,68,23,18,30,,,,,,,,,,,,,,,,,,,,,,24,9,4200,8,61.5,56.0,16,11722,78,76,81,1545,11,8,13,87,13017,85,89,42488,23.5,18.8,3372,7.9,527,1.2,342,0.8,40,0.1,4193,9.9,33373,78.5,374,1,0,2,50.3,32996,80.7
48461,Texas,Upton,76.1,72.3,79.9,,,,,,,,,,,,,,,,,,,,,,55,504,377,661,485,314,715,,,,,,,,,,,,,,,,576,376,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,15,17,15,20,13,11,15,0,0,420,13,287,9,,,,,,,,,,,,,,,,,,,,,,,,,,36,35,37,460,25,22,29,159,16,12,20,95,1051:1,,,,,,2.8,,,,,,3.1,,,,,,0.07,23404,6599,37536,62452,0.60,0.40,0.80,61607,52216,70998,,,,,,,,,,45662,34305,57019,74948,51664,98232,57,59,27,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1-4,400,,57.6,34.4,3,1051,77,70,84,121,10,2,18,71,964,62,80,3152,27.3,16.4,92,2.9,97,3.1,25,0.8,0,0.0,1753,55.6,1218,38.6,116,4,1,7,49.7,3308,100.0
48463,Texas,Uvalde,73.5,72.3,74.6,73.8,72.5,75.2,,,,,,,,,,,,,,,,71.7,69.2,74.1,474,574,521,628,571,505,636,,,,,,,,,,,,,,,,641,532,751,17,54,31,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,16,17,15,20,14,12,17,30,151,3970,16,6617,25,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,36,3995,29,26,32,931,13,10,17,108,924:1,361,89,,,,2.5,,,,2.5,3.0,2.7,,,,2.6,3.1,0.14,13718,-5177,32839,46547,0.71,0.54,0.87,48427,41410,55444,,,,,,,,,,44167,28526,59808,65690,56182,75198,75,77,25,11,6,,,,,,,,,,,,,,,,,,,,,,,,,21,15,9,24,16,10,5,19,,,,,,,,,,,,,,,,27,11,55,12,9,5,16,,,,,,,,,,,,,,,,,,,,,,33,18,12,25,,,,,,,,,,,,,,,,,,,,,,20,8,2800,10,57.4,39.8,48,5750,68,65,72,812,10,6,15,79,6674,75,84,24940,26.4,16.4,200,0.8,328,1.3,332,1.3,25,0.1,18046,72.4,6182,24.8,1645,7,5,9,50.4,8638,35.2
48465,Texas,Val Verde,75.2,74.4,76.0,74.7,73.8,75.6,,,,,,,,,,,,,,,,76.3,74.4,78.2,698,502,464,540,526,483,570,,,,,,,,,,,,,,,,451,363,540,18,30,18,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,17,17,15,20,16,14,19,47,125,7050,15,10555,22,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,37,7927,30,27,34,1817,13,10,17,74,1360:1,787,84,11,5,17,2.5,,,,2.5,2.9,2.7,,,,2.6,2.9,0.12,12085,-4665,34281,51630,0.66,0.56,0.77,52593,46645,58541,,,,41793,20374,63212,42409,13478,71340,54564,47975,61153,76723,65040,88406,72,70,23,15,4,3,2,6,,,,,,,,,,,,,,,,,,,,,,26,10,7,15,11,7,4,12,,,,,,,,,,,,,,,,30,14,54,23,9,6,14,,,,,,,,,,,,,,,,,,,,,,38,11,8,15,,,,,,,,,,,,,,,,,,,,,,48,36,5100,16,52.0,52.3,52,10975,66,62,70,1757,11,8,14,71,11876,67,75,47606,28.1,13.4,691,1.5,473,1.0,403,0.8,93,0.2,39368,82.7,6794,14.3,5458,12,10,15,48.1,4906,10.3
48467,Texas,Van Zandt,74.2,73.5,75.0,82.1,78.0,86.1,,,,,,,,,,,,,,,,73.5,72.7,74.3,1163,518,486,550,268,195,358,,,,,,,487,318,714,,,,,,,549,513,584,44,75,55,101,,,,,,,,,,,,,,,,,,,,,,28,6,4,9,,,,,,,,,,,,,,,,,,,,,,12,10,14,18,16,21,10,9,12,62,120,8030,14,5611,11,24,14,9,20,,,,,,,,,,,,,,,,,,,,,,34,33,36,8287,24,21,27,1907,13,10,16,38,2619:1,699,95,8,3,13,2.9,,,2.2,2.6,3.0,3.0,,,2.5,2.8,3.1,0.03,11300,-2034,40310,52306,0.77,0.68,0.86,57706,50807,64605,,,,112422,69796,155048,44131,31734,56528,51182,40871,61493,65228,60453,70003,56,58,24,13,4,6,4,9,,,,,,,,,,,,,,,,,,,,,,55,19,14,25,19,,,,,,,,,,,,,,,,,,,,,,53,18,14,24,,,,,,,,,,,,,,,,,,,,,,121,31,25,36,,,,,,,,,,,,,,,,,,,,,,32,19,5400,9,61.9,55.9,13,17784,80,78,82,2226,10,8,12,81,18064,78,84,62859,22.8,20.3,1822,2.9,632,1.0,376,0.6,97,0.2,8588,13.7,50760,80.8,855,2,1,2,50.6,59541,100.0
