"","FIPS","State","Life Expectancy","Residential.Segregation.Index","% Limited Access to Healthy Foods","% Uninsured Adults","Spending per Pupil","School.Funding.Adequacy","Median Household Income","School.Funding.Cat","Median.Prop.Tax","Region","Division"
"564",18009,"Indiana",73.045068136,51.005154639,7.5438061916,9.428359317,12141,-841.209,54825,"0",615,"Midwest","East North Central"
"565",18011,"Indiana",78.009265331,40.723757051,2.46502842,6.432748538,10603,1777.6330667,102805,"1",2080,"Midwest","East North Central"
"566",18013,"Indiana",77.470391207,NA,1.0610946175,9.7292439052,14717,1621.06,74161,"1",970,"Midwest","East North Central"
"567",18015,"Indiana",79.499226986,85.668157669,0.4418599623,9.8242072504,10822,1574.9015,64731,"1",789,"Midwest","East North Central"
"568",18017,"Indiana",75.607806979,86.486935384,2.6853128904,13.011628972,10473.333333,-1099.7232,60452,"0",667,"Midwest","East North Central"
"569",18019,"Indiana",73.818944504,45.795187282,4.4652838189,9.112980259,9019,-3164.8455,68493,"0",1163,"Midwest","East North Central"
"570",18021,"Indiana",75.550084879,NA,5.5556265577,9.2941406505,11346,357.0957,59057,"1",471,"Midwest","East North Central"
"571",18023,"Indiana",75.280849088,NA,1.1805368721,14.000754758,10807.5,-0.237725,60916,"0",774,"Midwest","East North Central"
"572",18025,"Indiana",74.178213972,NA,5.4922246717,12.192339038,11667,-3719.275,53547,"0",871,"Midwest","East North Central"
"573",18027,"Indiana",76.491944705,63.87665099,2.6534199526,19.054180676,9979.6666667,-2132.951933,63777,"0",954,"Midwest","East North Central"
"574",18029,"Indiana",76.563848355,86.065068071,8.2775599767,8.1349934907,10907.333333,606.23186667,77621,"1",1394,"Midwest","East North Central"
"575",18031,"Indiana",74.462800446,NA,4.251783483,8.1882987605,11765.5,1617.6905,65847,"1",848,"Midwest","East North Central"
"576",18033,"Indiana",75.930070596,NA,8.8495170607,9.5064629847,16018.75,4886.790925,72910,"1",903,"Midwest","East North Central"
"577",18035,"Indiana",73.148563357,50.876346267,12.834636172,9.7056555853,10775.714286,584.95634171,54059,"1",831,"Midwest","East North Central"
"578",18037,"Indiana",78.085957207,65.824694064,3.656330585,9.0842876219,11267.5,916.24775,71171,"1",1165,"Midwest","East North Central"
"579",18039,"Indiana",77.025730271,56.690407339,8.718404056,15.247747173,10866,-702.2072714,63777,"0",1248,"Midwest","East North Central"
"580",18041,"Indiana",71.781003603,52.776237467,7.7296899103,9.539105102,11511,72.69043,54892,"1",683,"Midwest","East North Central"
"581",18043,"Indiana",75.003363846,53.323102619,5.4646378198,8.3357512953,10940,-23.66016,74264,"0",1324,"Midwest","East North Central"
"582",18045,"Indiana",73.739572174,NA,2.8497608725,8.8942307692,11743.333333,106.62433333,63973,"1",596,"Midwest","East North Central"
"583",18047,"Indiana",76.23065632,NA,3.1759391106,8.6298258895,11392,2396.6565,74779,"1",960,"Midwest","East North Central"
"584",18049,"Indiana",74.357188501,NA,4.2112611671,12.064578398,11083,697.78175,62412,"1",559,"Midwest","East North Central"
"585",18051,"Indiana",76.862423525,70.058061605,1.6102235688,8.1300813008,11704.666667,-2644.356,66247,"0",888,"Midwest","East North Central"
"586",18053,"Indiana",71.911292969,62.411485936,8.2507344964,9.6991863004,11267.4,-527.0084713,51053,"0",572,"Midwest","East North Central"
"587",18055,"Indiana",74.709622144,NA,5.9716480644,10.622669857,10979.4,-1164.47762,61663,"0",751,"Midwest","East North Central"
"588",18057,"Indiana",80.998849805,39.944897932,5.4837281476,5.7391872552,11313,3049.7022667,117068,"1",2428,"Midwest","East North Central"
"589",18059,"Indiana",77.863455268,59.363263964,8.4532495134,7.3480143814,10310.25,1382.207,87845,"1",1436,"Midwest","East North Central"
"590",18061,"Indiana",74.767600893,53.33606509,0.016849713,8.453283366,10238,1134.3012,72259,"1",857,"Midwest","East North Central"
"591",18063,"Indiana",78.766107049,46.91082103,6.977471219,6.5295161548,10599.5,1777.2579667,94760,"1",1754,"Midwest","East North Central"
"592",18065,"Indiana",74.207317736,74.550796189,6.5562132142,8.5697110869,10939,-1546.65292,54714,"0",784,"Midwest","East North Central"
"593",18067,"Indiana",72.962579111,47.470572376,10.439103129,8.3540599854,10475.2,512.19618,56960,"1",748,"Midwest","East North Central"
"594",18069,"Indiana",75.420733059,62.041443971,9.7390587954,9.3617021277,10993,1315.14,59491,"1",869,"Midwest","East North Central"
"595",18071,"Indiana",74.991565505,77.855298147,9.8124823626,12.127873617,11895.25,-3228.288288,66082,"0",724,"Midwest","East North Central"
"596",18073,"Indiana",75.974173586,75.022158587,3.5126005275,9.7406704617,12546,1784.029,75738,"1",743,"Midwest","East North Central"
"597",18075,"Indiana",74.19456805,NA,11.172051027,9.9384885764,11664,-4429.279,57690,"0",534,"Midwest","East North Central"
"598",18077,"Indiana",75.000743915,41.14776594,2.7069670753,8.9990323621,10928.5,764.5547,64214,"1",900,"Midwest","East North Central"
"599",18079,"Indiana",73.651685314,56.20227195,10.172774691,9.0170940171,12335,717.7529,63597,"1",791,"Midwest","East North Central"
"600",18081,"Indiana",76.872061084,53.277221426,5.8401203263,8.7066899549,10263.166667,260.92161667,83036,"1",1416,"Midwest","East North Central"
"601",18083,"Indiana",73.923057101,73.047277266,1.9309776133,10.293828616,11056,992.39616667,58238,"1",704,"Midwest","East North Central"
"602",18085,"Indiana",76.809908871,65.904902171,4.9058260952,12.306990683,11330.666667,322.94820333,71611,"1",948,"Midwest","East North Central"
"603",18087,"Indiana",78.624795423,NA,1.7284783951,24.252889441,11621,-1477.0441,81010,"0",1004,"Midwest","East North Central"
"604",18089,"Indiana",74.747473955,71.554620343,10.436279675,10.630141308,10958.0625,-4935.598479,66169,"0",1625,"Midwest","East North Central"
"605",18091,"Indiana",74.794252297,61.740253992,8.3313222868,8.6299752551,10697.2,-1178.17094,66336,"0",1175,"Midwest","East North Central"
"606",18093,"Indiana",74.594261414,NA,2.9283344738,9.6803792629,11656.5,-823.34375,60141,"0",860,"Midwest","East North Central"
"607",18095,"Indiana",73.814395666,59.696604287,14.696919513,10.822194233,10663.4,-1877.80458,58926,"0",894,"Midwest","East North Central"
"608",18097,"Indiana",73.835046555,51.330409896,12.234346326,12.006636766,12640.636364,-6721.799014,62776,"0",1335,"Midwest","East North Central"
"609",18099,"Indiana",76.795319403,NA,4.9324803653,14.140019937,11210.6,287.6712,70938,"1",957,"Midwest","East North Central"
"610",18101,"Indiana",76.240627266,NA,3.140867701,9.6257646635,10941,-3227.27855,64216,"0",624,"Midwest","East North Central"
"611",18103,"Indiana",74.477822364,61.671196511,9.7807079893,9.8743930758,10225,-1188.430467,60835,"0",441,"Midwest","East North Central"
"612",18105,"Indiana",78.454688328,51.479007148,5.3460591327,9.5886910362,11722,2242.873,64299,"1",1324,"Midwest","East North Central"
"613",18107,"Indiana",76.759133053,54.860359986,3.7659388809,9.4114921223,11581.666667,-153.0596,66283,"0",490,"Midwest","East North Central"
"614",18109,"Indiana",75.809248744,77.36565633,6.0714305299,9.8538622129,11027.5,523.72775,75542,"1",776,"Midwest","East North Central"
"615",18111,"Indiana",74.386373574,84.271967187,5.404391458,12.822093453,11716,-2162.1335,66837,"0",942,"Midwest","East North Central"
"616",18113,"Indiana",75.75589849,68.109079033,3.7111791691,13.751591198,10858.666667,-911.0511,69567,"0",791,"Midwest","East North Central"
"617",18115,"Indiana",77.798620447,NA,NA,9.1574019895,12259,-950.3721,70618,"0",830,"Midwest","East North Central"
"618",18117,"Indiana",73.753381873,88.161976814,0.3938804896,11.162583519,11288,-2210.162667,54128,"0",568,"Midwest","East North Central"
"619",18119,"Indiana",73.489943473,NA,0.2655701839,12.325839139,12197,789.4824,62460,"1",873,"Midwest","East North Central"
"620",18121,"Indiana",78.241471306,63.989765569,6.474342215,13.337400854,11091,-1344.083,64700,"0",447,"Midwest","East North Central"
"621",18123,"Indiana",77.116980049,NA,7.0656382658,8.0649868664,10789.333333,-5305.316721,55503,"0",824,"Midwest","East North Central"
"622",18125,"Indiana",75.389832011,NA,0.8508719481,10.069044879,12627,1673.274,63487,"1",800,"Midwest","East North Central"
"623",18127,"Indiana",77.454100269,53.285634908,7.9451650842,7.109911018,10310.571429,645.31909571,84352,"1",1740,"Midwest","East North Central"
"624",18129,"Indiana",79.009776455,58.448263562,8.3932994279,6.7991414526,11948,40.9761,75907,"1",969,"Midwest","East North Central"
"625",18131,"Indiana",72.498612987,NA,3.5631765937,10.345317607,13603.5,1845.52785,60487,"1",425,"Midwest","East North Central"
"626",18133,"Indiana",76.442394007,67.060536747,3.5391195263,9.3093093093,10840,-1909.806275,68301,"0",771,"Midwest","East North Central"
"627",18135,"Indiana",74.109315381,NA,7.8572297424,10.292313244,9652.4,-4250.4578,56920,"0",666,"Midwest","East North Central"
"628",18137,"Indiana",75.657338341,NA,0.8124976246,9.5093485769,11687.333333,-467.87592,63571,"0",909,"Midwest","East North Central"
"629",18139,"Indiana",75.44981886,NA,4.433562457,10.450819672,12214,1085.753,61653,"1",748,"Midwest","East North Central"
"630",18141,"Indiana",75.483516209,52.104850263,8.1587166949,10.039938517,10375,-1616.7132,61028,"0",1234,"Midwest","East North Central"
"631",18143,"Indiana",69.507565798,NA,9.8410760504,10.274344696,10926,-2106.03765,57837,"0",869,"Midwest","East North Central"
"632",18145,"Indiana",75.579420189,62.662149204,4.8564509728,9.4447366444,10826,886.18965,66045,"1",1026,"Midwest","East North Central"
"633",18147,"Indiana",76.529087301,NA,0.0134387288,9.0527787487,10275.5,-452.6717,70440,"0",762,"Midwest","East North Central"
"634",18149,"Indiana",72.424834046,NA,1.279719355,10.397870138,11168.333333,-930.6592667,58523,"0",765,"Midwest","East North Central"
"635",18151,"Indiana",78.121344941,NA,11.459214662,9.650495566,12823.5,3311.793,73250,"1",835,"Midwest","East North Central"
"636",18153,"Indiana",75.586404245,NA,5.4341531086,10.211108091,11567.5,-613.6575,55497,"0",558,"Midwest","East North Central"
"637",18155,"Indiana",75.237696978,NA,3.1143257648,10.874162848,10392,-3743.553,63246,"0",606,"Midwest","East North Central"
"638",18157,"Indiana",78.342559865,36.625361946,17.436907114,10.231049427,11953.666667,61.190233333,56088,"1",1116,"Midwest","East North Central"
"639",18159,"Indiana",76.014243257,NA,7.3218132468,8.2646494298,11077,1040.50745,65025,"1",783,"Midwest","East North Central"
"640",18161,"Indiana",75.487560096,NA,NA,10.544217687,12688,379.1094,61171,"1",867,"Midwest","East North Central"
"641",18163,"Indiana",74.624056518,55.514877336,11.614011952,9.6266426301,11659,-522.3193,57997,"0",1160,"Midwest","East North Central"
"642",18165,"Indiana",74.178918908,NA,1.6978974342,9.0063851238,11276,-135.28077,58280,"0",612,"Midwest","East North Central"
"643",18167,"Indiana",74.315698939,51.790644139,19.991167757,10.60446468,12275,-591.999,52286,"0",934,"Midwest","East North Central"
"644",18169,"Indiana",74.333703894,NA,7.1773438359,9.8927013324,11540.333333,1519.1089,64025,"1",444,"Midwest","East North Central"
"645",18171,"Indiana",77.978218338,NA,1.7045909608,6.9259567388,11016,168.9287,73539,"1",647,"Midwest","East North Central"
"646",18173,"Indiana",77.065215026,62.212649451,6.8950995264,7.0710535342,10431,1399.717,84567,"1",1185,"Midwest","East North Central"
"647",18175,"Indiana",73.820903221,NA,3.1299811234,11.169861203,11119.333333,-2093.775667,65342,"0",753,"Midwest","East North Central"
"648",18177,"Indiana",72.611440809,50.465038672,16.629869846,10.288866386,10647.4,-1451.43398,51622,"0",872,"Midwest","East North Central"
"649",18179,"Indiana",76.7018016,64.807416314,12.674878804,9.1957645279,11107.666667,1850.9328067,68879,"1",643,"Midwest","East North Central"
"650",18181,"Indiana",75.440287883,84.615214315,0.3984322371,12.96821587,11889,-324.186975,66167,"0",664,"Midwest","East North Central"
"651",18183,"Indiana",77.916383782,NA,1.2148594736,8.2429392652,11245,1208.7803333,72448,"1",1069,"Midwest","East North Central"
"652",21001,"Kentucky",73.649385601,62.391306553,3.403806555,8.9911035397,10688,-2343.339,44153,"0",662,"South","East South Central"
"653",21003,"Kentucky",73.665150266,72.443149761,8.6515194408,7.7326660747,10436,55.10742,61655,"1",784,"South","East South Central"
"654",21005,"Kentucky",75.026483625,47.613717765,2.3325396439,6.9196274577,10599,2476.102,66846,"1",1354,"South","East South Central"
"655",21007,"Kentucky",73.992929761,3.8202889243,0.0074823204,7.5603701196,11838,-724.5186,56605,"0",714,"South","East South Central"
"656",21009,"Kentucky",74.180770118,50.971141407,7.5933219132,9.4553444089,12482.333333,-3579.483633,50658,"0",873,"South","East South Central"
"657",21011,"Kentucky",70.596859721,50.557229079,0.9201715965,8.1602373887,10795,-2242.915,48260,"0",682,"South","East South Central"
"658",21013,"Kentucky",67.692374494,56.984937902,9.9935545792,9.2677931388,12923,-6475.936633,33923,"0",477,"South","East South Central"
"659",21015,"Kentucky",78.282046106,52.679299126,9.0562213244,5.1285180755,11721.5,2813.518,90265,"1",1778,"South","East South Central"
"660",21017,"Kentucky",74.062855032,47.10990502,12.260506805,9.5019885872,12135,-2426.7585,56879,"0",1187,"South","East South Central"
"661",21019,"Kentucky",72.4990704,57.699497059,12.602038066,6.7937438905,12729,-1710.8753,55397,"0",963,"South","East South Central"
"662",21021,"Kentucky",75.142641893,39.860316784,7.3344366131,7.0119070119,12607.5,-1992.73655,57975,"0",1251,"South","East South Central"
"663",21023,"Kentucky",71.546633632,NA,0.2264717415,7.9613992762,11548,-3536.6085,58301,"0",861,"South","East South Central"
"664",21025,"Kentucky",67.469417455,NA,11.98288385,8.1167631482,12031,-6590.914,36300,"0",477,"South","East South Central"
"665",21027,"Kentucky",73.929605902,47.531457567,3.5205326091,8.2612383376,12222.5,-618.25535,52400,"0",723,"South","East South Central"
"666",21029,"Kentucky",76.872732576,65.716768095,9.5974199272,6.1436912922,10867,2522.853,77192,"1",1478,"South","East South Central"
"667",21031,"Kentucky",72.440760006,NA,4.82861275,10.946456032,10934,-2156.717,50824,"0",613,"South","East South Central"
"668",21033,"Kentucky",72.976765031,54.286025643,0.5657857326,7.873123761,10593,-538.9141,51553,"0",579,"South","East South Central"
"669",21035,"Kentucky",75.535912485,51.977300505,6.2743678429,8.773230755,12080,1092.9998,51949,"1",955,"South","East South Central"
"670",21037,"Kentucky",77.143139153,55.866668886,8.9044125082,5.5316796548,14963.166667,-649.72795,74149,"0",1970,"South","East South Central"
"671",21039,"Kentucky",71.324545723,NA,3.3529086401,9.2387287509,11547,-2697.468,54535,"0",629,"South","East South Central"
"672",21041,"Kentucky",70.752320337,75.787815126,NA,8.1252027246,13920,2259.23,59226,"1",795,"South","East South Central"
"673",21043,"Kentucky",71.803334978,NA,3.7433601718,8.7287287287,10861,-2493.854,48285,"0",450,"South","East South Central"
"674",21045,"Kentucky",73.443570207,NA,5.5538247473,10.447761194,11756,-1184.075,43539,"0",570,"South","East South Central"
"675",21047,"Kentucky",72.565551307,45.080564105,14.52877032,8.9504542573,10848,-5478.267,56610,"0",900,"South","East South Central"
"676",21049,"Kentucky",73.235333325,61.360644121,4.9396356654,6.6414711711,11854,1062.124,61641,"1",1294,"South","East South Central"
"677",21051,"Kentucky",69.065494462,83.964639598,13.772613525,10.103626943,11127,-8369.977,34473,"0",491,"South","East South Central"
"678",21053,"Kentucky",72.84528076,NA,1.091459718,10.001828488,12617,-4838.947,41739,"0",412,"South","East South Central"
"679",21055,"Kentucky",71.882488346,NA,4.7580371169,7.8567066965,11421,-1332.403,50452,"0",589,"South","East South Central"
"680",21057,"Kentucky",73.566427789,22.029559904,0.8035657292,8.1105437068,12823,-2804.798,48864,"0",588,"South","East South Central"
"681",21059,"Kentucky",75.452328863,35.065481751,5.6221419499,7.3136932868,12572.5,730.1909,65949,"1",1236,"South","East South Central"
"682",21061,"Kentucky",75.250233929,NA,2.0177455924,9.8393307662,10611,-2303.58,51402,"0",629,"South","East South Central"
"683",21063,"Kentucky",75.765260727,NA,NA,6.9258143991,11630,-7454.934,40312,"0",499,"South","East South Central"
"684",21065,"Kentucky",70.609164278,NA,0.0366254094,9.0974642471,10575,-245.9609,39402,"0",601,"South","East South Central"
"685",21067,"Kentucky",77.379803688,42.224276533,7.0422884856,9.1789656268,14051,1303.59,63667,"1",1767,"South","East South Central"
"686",21069,"Kentucky",73.546727875,52.692035053,3.0997638676,9.3629124005,11057,6.351563,50012,"1",702,"South","East South Central"
"687",21071,"Kentucky",68.793371559,87.666185184,2.6939461787,8.9757842332,12516,-2382.063,37296,"0",608,"South","East South Central"
"688",21073,"Kentucky",74.198312505,42.473997205,8.8201878865,8.1163757273,12079,-1203.373,58456,"0",1365,"South","East South Central"
"689",21075,"Kentucky",67.460002268,2.2572919971,0.0266333504,8.095952024,13879.5,-14038.36,40409,"0",493,"South","East South Central"
"690",21077,"Kentucky",72.109273394,30.44599619,NA,9.3338213763,11719,-1795.908,59175,"0",1195,"South","East South Central"
"691",21079,"Kentucky",74.695886776,51.135978565,NA,9.2197897579,11209,1160.223,57748,"1",1159,"South","East South Central"
"692",21081,"Kentucky",73.224686925,76.937553464,2.3153173712,7.9711623478,10879,-596.0426,66458,"0",1050,"South","East South Central"
"693",21083,"Kentucky",73.475779449,60.138540786,7.7679038787,8.3872203861,11249.5,-4818.7325,53408,"0",657,"South","East South Central"
"694",21085,"Kentucky",72.248209015,NA,9.5590393832,8.3167923779,10712,14.33594,52130,"1",651,"South","East South Central"
"695",21087,"Kentucky",74.087522702,25.344485255,4.2018459785,10.25253289,12271,-2516.557,46169,"0",597,"South","East South Central"
